,NUM_CURSOS,CODIGO_IES,TIPO_CATEGORIA_ADM,REGIAO,UF,DEFICIENCIA_FISICA,DEFICIENCIA_AUDITIVA,DEFICIENCIA_VISUAL,DEFICIENCIA_COGNITIVA,DEFICIENCIA_MULTIPLA,RECURSOS_DEF_FISICA,RECURSOS_DEF_VISUAL,RECURSOS_DEF_AUDITIVA,RECURSOS_DEF_COGNITIVA,RECURSOS_DEF_MULTIPLA
1663,3,4534,Privada com fins lucrativos,Sul,Paraná,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,11,4566,Privada com fins lucrativos,Nordeste,Rio Grande do Norte,5.0,0.0,2.0,0.0,0.0,1.818181818181818,1.0909090909090908,2.1818181818181817,1.0909090909090908,1.0909090909090908
1665,10,4567,Privada sem fins lucrativos,Centro-Oeste,Mato Grosso,0.0,0.0,1.0,0.0,0.0,0.6,0.7,0.8,0.4,0.4
1667,13,4586,Privada com fins lucrativos,Centro-Oeste,Goiás,1.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.15384615384615385,0.2307692307692308,0.15384615384615385,0.15384615384615385
1670,5,4596,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,2.0,0.0,0.0,0.0,1.2,1.2,1.2,0.8,0.8
1671,7,4597,Privada sem fins lucrativos,Sudeste,São Paulo,3.0,0.0,0.0,0.0,0.0,2.2857142857142856,1.8571428571428568,2.571428571428572,1.4285714285714286,1.4285714285714286
1673,17,4613,Privada com fins lucrativos,Norte,Rondônia,2.0,0.0,2.0,0.0,0.0,0.8235294117647058,0.8823529411764706,0.5882352941176471,0.5882352941176471,0.5882352941176471
1674,16,4616,Privada com fins lucrativos,Sul,Rio Grande do Sul,5.0,0.0,6.0,0.0,0.0,3.0,3.0,4.0,2.0,2.0
1679,24,4652,Privada com fins lucrativos,Sudeste,São Paulo,21.0,11.0,20.0,15.0,0.0,4.25,4.25,5.666666666666668,2.833333333333333,2.833333333333333
1680,24,4655,Privada com fins lucrativos,Sudeste,São Paulo,23.0,8.0,28.0,9.0,0.0,4.5,4.5,6.0,3.0,3.0
1681,19,4656,Privada com fins lucrativos,Sudeste,São Paulo,10.0,6.0,13.0,8.0,0.0,5.052631578947368,5.052631578947368,6.7368421052631575,3.3684210526315788,3.3684210526315788
1682,10,4661,Privada com fins lucrativos,Sul,Paraná,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,8,4699,Privada com fins lucrativos,Centro-Oeste,Goiás,1.0,0.0,0.0,0.0,0.0,0.75,1.125,1.0,0.5,0.5
1689,2,4714,Privada com fins lucrativos,Nordeste,Alagoas,2.0,0.0,0.0,0.0,0.0,5.5,6.0,5.5,3.5,3.5
1690,9,4722,Privada com fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,2.0,0.0,0.0,0.6666666666666666,0.8888888888888888,0.7777777777777778,0.4444444444444444,0.4444444444444444
1691,11,4724,Privada sem fins lucrativos,Sudeste,São Paulo,1.0,1.0,0.0,0.0,0.0,0.5454545454545454,0.3636363636363637,0.3636363636363637,0.3636363636363637,0.3636363636363637
1693,4,4731,Privada sem fins lucrativos,Sudeste,São Paulo,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,8,4742,Privada sem fins lucrativos,Nordeste,Pernambuco,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.25,0.0,0.0
1696,5,4747,Privada com fins lucrativos,Nordeste,Bahia,0.0,1.0,0.0,0.0,0.0,1.0,0.6,1.0,0.6,0.6
1697,21,4751,Privada com fins lucrativos,Sul,Paraná,0.0,1.0,1.0,1.0,0.0,0.8571428571428571,1.1428571428571428,1.0952380952380951,0.5714285714285714,0.5714285714285714
1699,3,4765,Privada com fins lucrativos,Sul,Paraná,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333
1700,25,4766,Privada com fins lucrativos,Sudeste,Minas Gerais,3.0,3.0,2.0,1.0,0.0,0.2,0.2,0.6,0.2,0.2
1701,4,4773,Privada com fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,30,4785,Pública Federal,Norte,Rondônia,4.0,0.0,2.0,2.0,0.0,0.13333333333333333,0.5666666666666667,0.5333333333333333,0.06666666666666668,0.06666666666666668
1706,35,4786,Pública Federal,Norte,Tocantins,36.0,13.0,54.0,5.0,9.0,2.0,2.685714285714285,3.3428571428571434,1.3142857142857145,1.3142857142857145
1707,4,4791,Privada sem fins lucrativos,Nordeste,Ceará,0.0,1.0,6.0,0.0,0.0,4.5,5.5,5.5,2.5,2.5
1714,2,4820,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0
1717,51,4826,Privada com fins lucrativos,Sudeste,São Paulo,56.0,25.0,49.0,22.0,0.0,4.117647058823529,4.117647058823529,5.490196078431373,2.7450980392156863,2.7450980392156863
1720,13,4846,Privada com fins lucrativos,Sudeste,Minas Gerais,3.0,2.0,3.0,3.0,0.0,0.5384615384615384,1.0769230769230769,1.6153846153846154,0.5384615384615384,0.5384615384615384
1722,17,4849,Privada com fins lucrativos,Norte,Tocantins,0.0,2.0,1.0,0.0,0.0,0.9411764705882352,1.4705882352941178,1.2941176470588236,0.5882352941176471,0.5882352941176471
1723,6,4858,Especial,Nordeste,Pernambuco,1.0,1.0,12.0,0.0,1.0,1.6666666666666667,1.8333333333333333,2.333333333333333,0.8333333333333334,0.8333333333333334
1724,18,4863,Privada com fins lucrativos,Sudeste,Minas Gerais,6.0,7.0,9.0,0.0,0.0,3.6666666666666665,3.6666666666666665,4.888888888888889,2.4444444444444446,2.4444444444444446
1725,26,4865,Privada com fins lucrativos,Nordeste,Maranhão,44.0,14.0,46.0,34.0,1.0,5.0769230769230775,5.0769230769230775,6.769230769230768,3.3846153846153846,3.3846153846153846
1726,5,4867,Privada com fins lucrativos,Sudeste,Espírito Santo,0.0,3.0,3.0,0.0,0.0,2.4,2.4,3.2,1.6,1.6
1728,11,4878,Privada com fins lucrativos,Sudeste,São Paulo,5.0,0.0,4.0,5.0,0.0,3.272727272727273,3.272727272727273,4.363636363636363,2.1818181818181817,2.1818181818181817
1729,2,4889,Privada com fins lucrativos,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.5,0.5,0.5
1730,16,4901,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,1.0,0.0,1.0,0.0,0.0,0.75,0.75,1.0,0.5,0.5
1731,1,4902,Privada sem fins lucrativos,Sul,Rio Grande do Sul,1.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,1.0,1.0
1732,7,4910,Privada com fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.42857142857142855
1733,14,4915,Privada com fins lucrativos,Norte,Pará,1.0,1.0,3.0,2.0,0.0,2.142857142857143,2.142857142857143,2.8571428571428568,1.4285714285714286,1.4285714285714286
1736,28,4925,Pública Federal,Sudeste,São Paulo,88.0,31.0,37.0,41.0,5.0,4.714285714285714,7.071428571428571,6.2857142857142865,3.1428571428571432,3.1428571428571432
1737,4,4926,Pública Estadual,Sudeste,São Paulo,0.0,1.0,2.0,0.0,0.0,0.5,0.75,0.25,0.25,0.25
1740,2,4945,Privada sem fins lucrativos,Nordeste,Piauí,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5
1741,4,4950,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,1.0,1.0,1.0,2.0,0.0,1.0,0.75,1.0,0.75,0.75
1742,12,4959,Privada com fins lucrativos,Nordeste,Bahia,4.0,1.0,6.0,0.0,0.0,3.0,3.0,4.0,2.0,2.0
1743,31,4962,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.16129032258064516,0.1935483870967742,0.0967741935483871,0.0967741935483871
1744,20,4964,Privada com fins lucrativos,Nordeste,Maranhão,3.0,3.0,1.0,0.0,0.0,1.5,2.1,1.2,0.9,0.9
1747,3,4983,Privada com fins lucrativos,Sudeste,São Paulo,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333
1748,2,4992,Privada sem fins lucrativos,Nordeste,Ceará,1.0,1.0,1.0,0.0,0.0,1.5,2.5,2.5,1.0,1.0
1751,11,5008,Privada com fins lucrativos,Nordeste,Piauí,1.0,0.0,0.0,0.0,1.0,0.3636363636363637,0.18181818181818185,0.2727272727272727,0.18181818181818185,0.18181818181818185
1752,13,5013,Pública Estadual,Sudeste,Rio de Janeiro,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1753,1,5016,Pública Estadual,Sudeste,Rio de Janeiro,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0
1754,1,5017,Pública Estadual,Sudeste,Rio de Janeiro,4.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0
1755,1,5018,Pública Estadual,Sudeste,Rio de Janeiro,1.0,0.0,1.0,0.0,0.0,6.0,8.0,8.0,4.0,4.0
1758,44,5036,Pública Federal,Sul,Santa Catarina,13.0,4.0,4.0,4.0,2.0,0.5227272727272727,0.4318181818181818,0.6363636363636364,0.3181818181818182,0.3181818181818182
1765,2,5053,Pública Estadual,Sudeste,Rio de Janeiro,0.0,0.0,1.0,0.0,0.0,1.5,1.5,1.0,1.0,1.0
1766,6,5066,Privada com fins lucrativos,Sudeste,Minas Gerais,7.0,1.0,2.0,0.0,0.0,4.0,4.0,5.333333333333333,2.6666666666666665,2.6666666666666665
1767,25,5077,Pública Estadual,Norte,Roraima,8.0,1.0,9.0,0.0,0.0,0.12,0.32,0.88,0.08,0.08
1768,2,5099,Pública Estadual,Sudeste,São Paulo,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,19,5105,Privada com fins lucrativos,Sudeste,Rio de Janeiro,1.0,0.0,2.0,0.0,0.0,0.21052631578947367,0.21052631578947367,0.15789473684210525,0.15789473684210525,0.15789473684210525
1770,3,5107,Privada sem fins lucrativos,Sul,Rio Grande do Sul,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333
1771,7,5131,Privada sem fins lucrativos,Sul,Santa Catarina,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.2857142857142858,1.1428571428571428,0.5714285714285714,0.5714285714285714
1772,2,5133,Privada sem fins lucrativos,Sul,Santa Catarina,3.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0
1774,10,5215,Privada sem fins lucrativos,Sudeste,São Paulo,3.0,3.0,8.0,1.0,0.0,2.5,2.5,2.5,1.5,1.5
1775,6,5216,Privada com fins lucrativos,Sudeste,São Paulo,2.0,0.0,3.0,1.0,0.0,2.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333
1777,5,5228,Privada sem fins lucrativos,Nordeste,Alagoas,1.0,1.0,2.0,0.0,0.0,0.8,0.4,0.4,0.4,0.4
1778,39,5242,Pública Estadual,Nordeste,Alagoas,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,1,5276,Privada sem fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,0.0,1.0,0.0,4.0,6.0,5.0,2.0,2.0
1781,20,5285,Privada sem fins lucrativos,Sul,Rio Grande do Sul,8.0,3.0,3.0,8.0,0.0,3.3,4.35,3.85,2.2,2.2
1782,19,5288,Privada com fins lucrativos,Sudeste,São Paulo,10.0,6.0,15.0,3.0,0.0,4.7368421052631575,4.7368421052631575,6.315789473684211,3.1578947368421053,3.1578947368421053
1783,5,5290,Privada com fins lucrativos,Centro-Oeste,Distrito Federal,2.0,5.0,9.0,5.0,0.0,4.8,4.8,6.4,3.2,3.2
1784,14,5303,Privada com fins lucrativos,Centro-Oeste,Mato Grosso do Sul,6.0,5.0,10.0,4.0,0.0,3.8571428571428568,3.8571428571428568,5.142857142857143,2.571428571428572,2.571428571428572
1786,2,5313,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,1.0,0.0,0.0,0.0,4.0,6.0,5.0,2.0,2.0
1788,2,5315,Privada sem fins lucrativos,Sudeste,Espírito Santo,2.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,2.0,2.0
1789,2,5316,Privada sem fins lucrativos,Sudeste,Minas Gerais,2.0,1.0,2.0,1.0,1.0,4.0,6.0,5.0,2.0,2.0
1791,5,5318,Privada sem fins lucrativos,Sul,Santa Catarina,0.0,0.0,1.0,0.0,0.0,1.2,1.8,1.6,0.8,0.8
1792,71,5322,Pública Federal,Sul,Rio Grande do Sul,39.0,15.0,30.0,9.0,1.0,1.6056338028169015,1.2112676056338028,1.971830985915493,0.9014084507042254,0.9014084507042254
1795,29,5370,Privada sem fins lucrativos,Sudeste,Minas Gerais,3.0,0.0,6.0,2.0,0.0,1.1034482758620692,1.6551724137931034,1.3793103448275863,0.5517241379310345,0.5517241379310345
1796,11,5387,Privada sem fins lucrativos,Sudeste,São Paulo,2.0,0.0,1.0,0.0,0.0,0.8181818181818182,1.0909090909090908,1.0909090909090908,0.5454545454545454,0.5454545454545454
1797,1,5394,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1798,36,5403,Privada com fins lucrativos,Sul,Paraná,3.0,14.0,3.0,1.0,1.0,1.1666666666666667,0.9722222222222222,1.4722222222222223,0.6111111111111112,0.6111111111111112
1800,21,5451,Privada com fins lucrativos,Sudeste,São Paulo,9.0,3.0,18.0,6.0,0.0,4.857142857142857,4.857142857142857,6.476190476190476,3.238095238095238,3.238095238095238
1801,5,5473,Privada com fins lucrativos,Nordeste,Bahia,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.8,0.2,0.2
1802,17,5511,Privada com fins lucrativos,Sul,Paraná,0.0,0.0,1.0,0.0,0.0,0.2352941176470588,0.2352941176470588,0.29411764705882354,0.1176470588235294,0.1176470588235294
1803,10,5518,Privada com fins lucrativos,Sul,Paraná,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
1806,27,5550,Privada com fins lucrativos,Centro-Oeste,Goiás,15.0,14.0,37.0,15.0,0.0,4.0,4.0,5.333333333333333,2.6666666666666665,2.6666666666666665
1807,18,5555,Privada com fins lucrativos,Sudeste,São Paulo,16.0,7.0,13.0,12.0,0.0,4.333333333333333,4.333333333333333,5.777777777777778,2.888888888888889,2.888888888888889
1810,4,5600,Privada sem fins lucrativos,Sul,Rio Grande do Sul,0.0,1.0,0.0,0.0,0.0,1.25,1.25,1.25,0.75,0.75
1811,6,5627,Pública Estadual,Sudeste,São Paulo,2.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.8333333333333334,0.5,0.5
1812,4,5633,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,1.25,0.75,0.75,0.75,0.75
1813,26,5668,Privada com fins lucrativos,Sul,Santa Catarina,19.0,4.0,17.0,5.0,0.0,3.2307692307692313,3.2307692307692313,4.307692307692308,2.1538461538461537,2.1538461538461537
1815,16,5670,Privada sem fins lucrativos,Centro-Oeste,Mato Grosso,2.0,0.0,3.0,0.0,0.0,1.875,2.5,1.3125,1.25,1.25
1816,10,5671,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,0.0,1.0,1.0,0.0,0.0,0.6,0.6,0.7,0.3,0.3
1817,12,5701,Pública Estadual,Norte,Amapá,0.0,0.0,2.0,1.0,0.0,0.5,0.5,0.75,0.3333333333333333,0.3333333333333333
1818,3,5706,Pública Municipal,Sul,Santa Catarina,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0
1820,6,10058,Privada com fins lucrativos,Nordeste,Bahia,0.0,0.0,1.0,1.0,0.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333
1822,15,10116,Privada sem fins lucrativos,Centro-Oeste,Mato Grosso,3.0,0.0,0.0,1.0,1.0,0.8666666666666667,0.7333333333333333,1.2,0.6,0.6
1823,2,10251,Privada sem fins lucrativos,Centro-Oeste,Mato Grosso,1.0,0.0,0.0,0.0,0.0,3.0,4.5,3.0,2.0,2.0
1830,2,11289,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,2.0,0.0,0.0,1.5,1.5,1.0,1.0,1.0
1831,16,11308,Privada com fins lucrativos,Sudeste,São Paulo,11.0,2.0,10.0,5.0,0.0,4.875,4.875,6.5,3.25,3.25
1834,25,11544,Privada com fins lucrativos,Centro-Oeste,Goiás,1.0,0.0,4.0,0.0,0.0,1.16,1.48,1.44,0.76,0.76
1837,9,11604,Privada sem fins lucrativos,Sul,Santa Catarina,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,2.0,1.7777777777777777,0.8888888888888888,0.8888888888888888
1838,13,11645,Privada sem fins lucrativos,Norte,Rondônia,0.0,0.0,1.0,0.0,0.0,0.38461538461538464,0.2307692307692308,0.3076923076923077,0.2307692307692308,0.2307692307692308
1839,8,11750,Privada com fins lucrativos,Sudeste,São Paulo,2.0,0.0,3.0,5.0,0.0,3.0,3.0,4.0,2.0,2.0
1842,5,11841,Privada com fins lucrativos,Nordeste,Rio Grande do Norte,0.0,0.0,1.0,0.0,0.0,0.8,0.8,0.6,0.6,0.6
1843,1,11860,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1845,8,11895,Privada com fins lucrativos,Centro-Oeste,Distrito Federal,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.375,0.25,0.25
1852,6,12338,Privada sem fins lucrativos,Sul,Rio Grande do Sul,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
1853,6,12430,Privada com fins lucrativos,Sudeste,Rio de Janeiro,4.0,0.0,1.0,0.0,0.0,1.3333333333333333,1.1666666666666667,1.0,0.8333333333333334,0.8333333333333334
1854,16,12522,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,0.0,1.0,0.0,0.375,0.5625,0.5,0.25,0.25
1855,15,12523,Privada com fins lucrativos,Sul,Rio Grande do Sul,2.0,2.0,1.0,0.0,0.0,1.9333333333333331,1.9333333333333331,2.2,1.2666666666666666,1.2666666666666666
1860,4,12620,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.75,0.5,0.5
1868,4,12758,Privada sem fins lucrativos,Norte,Rondônia,1.0,0.0,0.0,0.0,0.0,1.25,0.75,1.0,0.75,0.75
1869,10,12766,Privada com fins lucrativos,Sul,Paraná,1.0,0.0,1.0,3.0,0.0,1.8,2.7,2.4,1.2,1.2
1870,1,12772,Privada sem fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,1.0,4.0,0.0,6.0,6.0,7.0,4.0,4.0
1872,11,12791,Privada com fins lucrativos,Sudeste,São Paulo,6.0,1.0,5.0,3.0,0.0,2.727272727272727,2.727272727272727,3.636363636363636,1.818181818181818,1.818181818181818
1876,5,12869,Privada com fins lucrativos,Sul,Rio Grande do Sul,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1878,4,12916,Privada com fins lucrativos,Centro-Oeste,Goiás,0.0,0.0,1.0,0.0,0.0,1.5,1.5,1.75,1.0,1.0
1882,2,12946,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,2.0
1883,2,13014,Privada sem fins lucrativos,Centro-Oeste,Distrito Federal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1887,7,13106,Privada com fins lucrativos,Nordeste,Ceará,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.42857142857142855
1888,9,13133,Privada com fins lucrativos,Centro-Oeste,Goiás,2.0,1.0,4.0,2.0,0.0,2.6666666666666665,2.6666666666666665,3.555555555555556,1.7777777777777777,1.7777777777777777
1890,12,13359,Privada com fins lucrativos,Sul,Rio Grande do Sul,1.0,0.0,0.0,0.0,0.0,0.5,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333
1894,7,13481,Privada sem fins lucrativos,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.2857142857142858,1.1428571428571428,0.5714285714285714,0.5714285714285714
1897,10,13488,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,1.0,1.0,0.0,0.8,1.4,1.4,0.6,0.6
1898,5,13527,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,1.0,1.0,0.0,1.0,1.2,1.4,0.6,0.6
1899,7,13620,Privada com fins lucrativos,Sul,Rio Grande do Sul,1.0,3.0,8.0,6.0,0.0,5.142857142857143,5.142857142857143,6.857142857142858,3.4285714285714284,3.4285714285714284
1906,1,13666,Privada com fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,4.0,4.0
1909,13,13684,Privada com fins lucrativos,Sudeste,Minas Gerais,7.0,6.0,9.0,5.0,0.0,5.0769230769230775,5.0769230769230775,6.769230769230768,3.3846153846153846,3.3846153846153846
1913,5,13728,Privada com fins lucrativos,Norte,Pará,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0
1914,18,13743,Privada com fins lucrativos,Sudeste,Minas Gerais,18.0,6.0,22.0,12.0,0.0,5.333333333333333,5.333333333333333,7.111111111111112,3.555555555555556,3.555555555555556
1915,14,13749,Privada com fins lucrativos,Sul,Paraná,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142
1919,8,13783,Privada com fins lucrativos,Nordeste,Bahia,1.0,1.0,0.0,0.0,0.0,1.5,2.25,2.0,1.0,1.0
1924,3,13809,Privada com fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
1926,7,13812,Privada com fins lucrativos,Sudeste,Espírito Santo,3.0,2.0,15.0,0.0,1.0,3.571428571428572,2.142857142857143,3.571428571428572,2.142857142857143,2.142857142857143
1927,7,13828,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,2.0,0.0,0.0,1.7142857142857142,2.2857142857142856,2.0,1.1428571428571428,1.1428571428571428
1928,3,13832,Privada sem fins lucrativos,Sul,Paraná,1.0,0.0,2.0,0.0,0.0,4.0,3.333333333333333,4.666666666666667,2.6666666666666665,2.6666666666666665
1931,5,13873,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,1.0,0.0,0.0,1.2,1.8,1.6,0.8,0.8
1933,3,13889,Privada com fins lucrativos,Centro-Oeste,Goiás,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
1934,6,13897,Privada com fins lucrativos,Nordeste,Maranhão,1.0,2.0,1.0,0.0,0.0,3.0,4.5,4.0,2.0,2.0
1937,22,13982,Privada com fins lucrativos,Norte,Pará,2.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909093,0.18181818181818185,0.0,0.0
1938,17,14002,Privada com fins lucrativos,Nordeste,Pernambuco,0.0,1.0,0.0,0.0,0.0,0.35294117647058826,0.5294117647058824,0.4705882352941176,0.2352941176470588,0.2352941176470588
1939,20,14028,Privada com fins lucrativos,Sudeste,Minas Gerais,2.0,1.0,2.0,1.0,0.0,0.75,1.0,1.25,0.5,0.5
1943,2,14097,Privada sem fins lucrativos,Sul,Santa Catarina,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1950,1,14148,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0
1953,16,14156,Privada com fins lucrativos,Sudeste,Minas Gerais,5.0,1.0,1.0,0.0,0.0,0.9375,1.1875,1.1875,0.6875,0.6875
1964,16,14248,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,1.0,0.0,0.0,0.75,0.8125,0.75,0.5,0.5
1968,5,14313,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,0.0,1.0,0.0,0.2,0.4,0.4,0.2,0.2
1969,18,14321,Privada com fins lucrativos,Nordeste,Ceará,2.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0
1971,3,14383,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,27,14403,Privada com fins lucrativos,Sul,Paraná,2.0,0.0,3.0,1.0,0.0,1.1111111111111112,1.4814814814814814,1.4814814814814814,0.7407407407407407,0.7407407407407407
1974,26,14408,Pública Federal,Centro-Oeste,Distrito Federal,56.0,33.0,34.0,26.0,3.0,3.692307692307693,3.8461538461538463,4.1923076923076925,2.3076923076923075,2.3076923076923075
1976,24,14429,Privada com fins lucrativos,Nordeste,Alagoas,12.0,7.0,13.0,9.0,0.0,3.5,3.5,4.666666666666667,2.333333333333333,2.333333333333333
1977,19,14509,Pública Federal,Nordeste,Bahia,11.0,5.0,11.0,4.0,2.0,2.263157894736842,3.263157894736842,3.263157894736842,1.4210526315789471,1.4210526315789471
1978,1,14609,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
1980,15,14715,Privada sem fins lucrativos,Sudeste,São Paulo,4.0,0.0,2.0,0.0,1.0,0.9333333333333332,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667
1981,19,14717,Privada com fins lucrativos,Nordeste,Pernambuco,3.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367,0.0,0.0
1983,66,14724,Pública Federal,Sul,Paraná,16.0,2.0,8.0,7.0,1.0,0.5,0.5454545454545454,0.8181818181818182,0.30303030303030304,0.30303030303030304
1989,7,14869,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,0.0,1.0,0.0,2.0,0.0,2.571428571428572,3.8571428571428568,3.4285714285714284,1.7142857142857142,1.7142857142857142
1994,1,14892,Privada com fins lucrativos,Sudeste,São Paulo,0.0,0.0,0.0,1.0,0.0,6.0,8.0,8.0,4.0,4.0
1998,10,14951,Privada com fins lucrativos,Sul,Paraná,1.0,0.0,3.0,0.0,0.0,1.8,2.7,2.4,1.2,1.2
2000,2,14969,Privada com fins lucrativos,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,2.0,2.0
2001,5,14975,Privada com fins lucrativos,Nordeste,Bahia,0.0,0.0,1.0,0.0,0.0,0.8,1.0,1.2,0.4,0.4
2002,15,14996,Privada com fins lucrativos,Nordeste,Bahia,7.0,8.0,7.0,22.0,0.0,0.0,1.4666666666666666,0.7333333333333333,0.0,0.0
2003,29,15001,Pública Federal,Sul,Paraná,13.0,10.0,12.0,6.0,0.0,3.103448275862069,3.103448275862069,3.103448275862069,1.862068965517241,1.862068965517241
2004,29,15015,Pública Estadual,Sul,Paraná,8.0,7.0,13.0,28.0,0.0,3.2758620689655173,4.931034482758621,4.379310344827586,2.1724137931034484,2.1724137931034484
