,NUM_CURSOS,CODIGO_IES,TIPO_CATEGORIA_ADM,REGIAO,UF,DEFICIENCIA_FISICA,DEFICIENCIA_AUDITIVA,DEFICIENCIA_VISUAL,DEFICIENCIA_COGNITIVA,DEFICIENCIA_MULTIPLA,RECURSOS_DEF_FISICA,RECURSOS_DEF_VISUAL,RECURSOS_DEF_AUDITIVA,RECURSOS_DEF_COGNITIVA,RECURSOS_DEF_MULTIPLA
1977,19,14509,Pública Federal,Nordeste,Bahia,11.0,5.0,11.0,4.0,2.0,2.263157894736842,3.263157894736842,3.263157894736842,1.4210526315789471,1.4210526315789471
1983,66,14724,Pública Federal,Sul,Paraná,16.0,2.0,8.0,7.0,1.0,0.5,0.5454545454545454,0.8181818181818182,0.30303030303030304,0.30303030303030304
2003,29,15001,Pública Federal,Sul,Paraná,13.0,10.0,12.0,6.0,0.0,3.103448275862069,3.103448275862069,3.103448275862069,1.862068965517241,1.862068965517241
2004,29,15015,Pública Estadual,Sul,Paraná,8.0,7.0,13.0,28.0,0.0,3.2758620689655173,4.931034482758621,4.379310344827586,2.1724137931034484,2.1724137931034484
2006,47,15059,Pública Federal,Norte,Pará,6.0,14.0,25.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2008,45,15121,Pública Federal,Sul,Santa Catarina,18.0,8.0,24.0,8.0,0.0,0.4,0.4444444444444444,1.2222222222222223,0.26666666666666666,0.26666666666666666
2030,25,15497,Pública Federal,Nordeste,Ceará,9.0,3.0,19.0,2.0,0.0,0.6,0.52,1.0,0.4,0.4
2034,17,15507,Pública Federal,Norte,Acre,15.0,4.0,1.0,4.0,0.0,2.588235294117647,1.2941176470588236,2.588235294117647,1.2941176470588236,1.2941176470588236
2036,25,15520,Pública Federal,Centro-Oeste,Mato Grosso do Sul,4.0,3.0,9.0,4.0,1.0,0.88,1.0,1.28,0.56,0.56
2038,15,15522,Pública Federal,Norte,Amapá,9.0,1.0,5.0,8.0,0.0,2.8666666666666667,4.133333333333334,4.0,1.9333333333333331,1.9333333333333331
2041,4,15576,Pública Estadual,Sudeste,São Paulo,1.0,0.0,4.0,0.0,0.0,1.5,1.5,1.0,1.0,1.0
2042,8,15581,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.375,0.375,0.25,0.25,0.25
2044,3,15639,Pública Estadual,Sudeste,São Paulo,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,2.0,1.0,1.0,1.0
2045,4,15680,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.25
2046,4,15682,Pública Estadual,Sudeste,São Paulo,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,5,15687,Pública Estadual,Sudeste,São Paulo,0.0,2.0,0.0,0.0,0.0,0.6,0.8,0.6,0.4,0.4
2048,3,15688,Pública Estadual,Sudeste,São Paulo,2.0,1.0,1.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
2049,4,15689,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
2050,5,15693,Pública Estadual,Sudeste,São Paulo,1.0,0.0,1.0,1.0,0.0,0.8,0.4,0.4,0.4,0.4
2051,5,15695,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,5,15696,Pública Estadual,Sudeste,São Paulo,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,2,15697,Pública Estadual,Sudeste,São Paulo,0.0,0.0,3.0,0.0,0.0,6.0,9.0,7.5,4.0,4.0
2054,2,15704,Pública Estadual,Sudeste,São Paulo,0.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0
2055,3,15708,Pública Estadual,Sudeste,São Paulo,1.0,1.0,2.0,0.0,0.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667
2056,4,15709,Pública Estadual,Sudeste,São Paulo,3.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,4,15714,Pública Estadual,Sudeste,São Paulo,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,5,15715,Pública Estadual,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,5,15745,Pública Estadual,Sudeste,São Paulo,0.0,1.0,1.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0
2060,4,15746,Pública Estadual,Sudeste,São Paulo,0.0,0.0,2.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5
2061,4,15752,Pública Estadual,Sudeste,São Paulo,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
2062,2,15753,Pública Estadual,Sudeste,São Paulo,1.0,1.0,0.0,1.0,0.0,2.5,1.5,1.5,1.5,1.5
2063,7,15757,Pública Estadual,Sudeste,São Paulo,1.0,1.0,1.0,0.0,0.0,2.571428571428572,2.571428571428572,2.142857142857143,1.7142857142857142,1.7142857142857142
2064,4,15769,Pública Estadual,Sudeste,São Paulo,3.0,2.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
2065,1,15784,Pública Estadual,Sudeste,São Paulo,2.0,0.0,0.0,2.0,0.0,2.0,4.0,2.0,1.0,1.0
2066,3,15793,Pública Estadual,Sudeste,São Paulo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2067,5,15803,Pública Estadual,Sudeste,São Paulo,5.0,3.0,3.0,1.0,1.0,6.0,6.0,4.0,4.0,4.0
2074,3,16010,Pública Municipal,Sudeste,Espírito Santo,2.0,1.0,3.0,0.0,0.0,1.3333333333333333,1.6666666666666667,2.333333333333333,1.0,1.0
2079,6,16395,Pública Estadual,Sudeste,São Paulo,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2080,3,16410,Pública Estadual,Sudeste,São Paulo,3.0,0.0,1.0,1.0,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
2185,3,17942,Pública Estadual,Sudeste,São Paulo,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2187,2,17953,Pública Estadual,Sudeste,São Paulo,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2188,4,17977,Pública Estadual,Sudeste,São Paulo,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,2,18049,Pública Estadual,Sudeste,São Paulo,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0
2217,9,18165,Pública Estadual,Sudeste,São Paulo,78.0,26.0,92.0,20.0,2.0,2.7777777777777777,2.888888888888889,2.555555555555556,1.6666666666666667,1.6666666666666667
2231,42,18440,Pública Federal,Norte,Pará,37.0,4.0,33.0,2.0,1.0,3.7142857142857135,4.9523809523809526,3.8809523809523814,2.4761904761904763,2.4761904761904763
2238,74,18492,Pública Estadual,Sul,Paraná,10.0,1.0,10.0,8.0,0.0,0.17567567567567569,0.14864864864864866,0.4594594594594595,0.14864864864864866,0.14864864864864866
2240,30,18506,Pública Federal,Nordeste,Bahia,2.0,27.0,21.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
2281,23,18759,Pública Federal,Nordeste,Ceará,11.0,4.0,3.0,0.0,0.0,0.13043478260869565,0.17391304347826084,0.2608695652173913,0.08695652173913042,0.08695652173913042
2283,41,18812,Pública Federal,Nordeste,Bahia,3.0,3.0,5.0,3.0,4.0,0.3902439024390244,0.3902439024390244,0.2682926829268293,0.1951219512195122,0.1951219512195122
2285,3,18817,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,1.0,0.0,4.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665
2343,2,19501,Pública Estadual,Sudeste,São Paulo,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2350,2,19578,Pública Estadual,Sudeste,São Paulo,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2364,5,19739,Pública Estadual,Sudeste,São Paulo,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2382,1,19862,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,6.0,9.0,8.0,4.0,4.0
2384,3,19864,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2409,2,20478,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,1.5,1.0,1.5,1.0,1.0
2436,1,21095,Pública Federal,Sudeste,Rio de Janeiro,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2491,3,21713,Pública Estadual,Sudeste,São Paulo,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,3,22015,Pública Municipal,Sul,Paraná,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333
2589,1,22319,Pública Estadual,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2598,19,23410,Pública Estadual,Nordeste,Maranhão,1.0,0.0,2.0,0.0,0.0,0.15789473684210525,0.3157894736842105,0.3684210526315789,0.15789473684210525,0.15789473684210525
2599,2,23438,Pública Estadual,Sudeste,São Paulo,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2601,2,23700,Pública Estadual,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
2602,2,23705,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2603,1,23713,Pública Estadual,Sudeste,Rio de Janeiro,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2605,1,23867,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0
2607,1,24672,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,2.0,2.0
