RACA,IDADE,CODIGO_INEP,PAIS_DE_ORIGEM,GENERO,ID_IES
Preta,24,31197B84B359FF0BACACB36147643CB0,Brasil,Feminino,12585
Branca,25,A7CD69CAE74C7AC8AB963FFC38DCA0E0,Brasil,Feminino,12585
Parda,24,968B218FC9C62A8A18059BD48CF92659,Brasil,Feminino,12585
Parda,26,1DE4C0F7AD899D635B85BB8F2097B29F,Brasil,Feminino,12585
Parda,24,3A6293DD84D860ABEFC5864E25729F31,Brasil,Feminino,12585
Parda,34,2A1DFEB16213B1558235C6B7E7628A02,Brasil,Masculino,12585
Branca,48,212B6AB939FE035A10037333D40840DD,Brasil,Masculino,12585
Branca,24,ECC33238499CD746031F7ABCDB23FBB6,Brasil,Masculino,12585
Branca,48,56AA0D6B50E87C6070DBDB8E15448D4D,Brasil,Feminino,12585
Parda,23,4CD1A60F050EF52F4B8EBCC614DB99FB,Brasil,Feminino,12585
Parda,23,54421EC3B4F2B75E6D7B6C2C2B4E6214,Brasil,Feminino,12585
Parda,23,2330D26B6A39DE1EC1A2A300DB11C997,Brasil,Feminino,12585
Parda,38,F9775B5EA494C76D8F3A3779DD3CC335,Brasil,Feminino,12585
Branca,40,551C43BD90FD8B59EDA514248042F438,Brasil,Feminino,12585
Branca,26,243422F57FCFDC97B316BE75B8EBAC21,Brasil,Masculino,12585
Branca,48,EEFEA09837943473CD30971888B96421,Brasil,Feminino,12585
Branca,22,DE635E68C5148969690071D0D58E3744,Brasil,Feminino,12585
Branca,22,58AF2E894D5F258075056A110BC46D08,Brasil,Feminino,12585
Parda,22,164E7F0F047C24364B9C20BEA63FDABC,Brasil,Feminino,12585
Branca,29,7F40C381465931EC197A6CF36E1C97D3,Brasil,Feminino,12585
Branca,26,9382E50350B4CFDBBB44A5EA9D2C306A,Brasil,Masculino,12585
Parda,22,3E504300DC55F69B737C049DE11AAFC1,Brasil,Masculino,12585
Branca,39,B5A7020A1646098BBE763256AD9F26EF,Brasil,Feminino,12585
Branca,23,914CD49010E4FE01890E39C8C27CCD69,Brasil,Masculino,12585
Parda,25,05D4D873492E4473531725D8324DD5EA,Brasil,Masculino,12585
Branca,22,E6780853048A0813E6AEAB621BA32B6F,Brasil,Feminino,12585
Preta,34,4D117E764353412F410378FDCD66F12C,Brasil,Feminino,12585
Branca,24,777F4F73C7104CE8118BE92F33E07EFB,Brasil,Feminino,12585
Branca,21,426D1D265BE18D9A98D0AABC9803C8CE,Brasil,Feminino,12585
Branca,24,2859259E15C2675B52099D76E95FDF5E,Brasil,Feminino,12585
Parda,29,5527AC7561380DDCFB1801D18149F872,Brasil,Masculino,12585
Parda,27,8E3284D4DC3DE909CC07ED844978ABC5,Brasil,Masculino,12585
Branca,26,D19CD0A70D8E80AF91B752169D8B02D5,Brasil,Masculino,12585
Parda,23,A3A5F579F22811B9E2C323EA71E78805,Brasil,Masculino,12585
Branca,30,159072021730CF74E6F7335CD05E750D,Brasil,Masculino,12585
Branca,27,CF37D3CC58ADF9885BD1B03DFFD54AEA,Brasil,Masculino,12585
Branca,30,43DC842E469B21054E8294B9578A403F,Brasil,Masculino,12585
Parda,26,DB2594ECCB8DD33F9F5ED7ADE59C83E5,Brasil,Masculino,12585
Parda,27,C2849367B4B89902DDB5D13D45763965,Brasil,Feminino,12585
Branca,37,5E424AB40478A40CFE7145FD13A11459,Brasil,Feminino,12585
Parda,38,DA7DD6175CF8878B4CA0B4A6725F44DF,Brasil,Feminino,12585
Parda,41,F97275EF9732D5F3B7713BE60727AC8D,Brasil,Feminino,12585
Branca,26,69CC9C0AC6A5C7F351B45D2D1FECDF12,Brasil,Feminino,12585
Branca,38,978A29AF1BBD20420B7623A3595CE5E6,Brasil,Feminino,12585
Branca,22,162A7B86B8CF5271A12E81707B83B5E2,Brasil,Masculino,12585
Parda,20,44D4495FDB0A64E9CE418A6B2632BD7A,Brasil,Feminino,12585
Branca,22,5924F72A1AE6C46195807AC1E7A118D0,Brasil,Feminino,12585
Branca,30,9BEB5D46F1735433A1E7B3CFA0BA277D,Brasil,Masculino,12585
Indígena,54,B0C9022FD78F52B06FC4AAF15A02A925,Brasil,Masculino,12585
Parda,23,D82945498428AF2F71269B2F23E510F6,Brasil,Masculino,12585
Branca,41,B4A0368872817B647DB71B6BD6D17F99,Brasil,Masculino,12585
Branca,25,2FE56807329CD3610E8F63C94C5EF31A,Brasil,Feminino,12585
Branca,28,C64872B826EA0EB382EE67B99C6BA0FE,Brasil,Masculino,12585
Parda,50,B76A8ABE32B99000F3E09A5430CBBADB,Brasil,Feminino,12585
Branca,34,AD1054F2B4DABCEBDDE859A29AC0F7A7,Brasil,Masculino,12585
Parda,51,07B3BDEEEC05B3F0A54147A81BA5DCF3,Brasil,Feminino,12585
Parda,28,9E7662E33F033FB3E52430A70B586668,Brasil,Masculino,12585
Preta,33,7BEF68E56CD8422AFC001627FD87C204,Brasil,Masculino,12585
Branca,25,5980D0324886A3E764FFBCCBC17A8C73,Brasil,Masculino,12585
Branca,26,860C182FEB95190D581B2145C9C13695,Brasil,Masculino,12585
Branca,20,85538F7D31363832D66FE3375FC9D421,Brasil,Masculino,12585
Preta,38,833552BEEBC0EF9A114AADE905B68122,Brasil,Feminino,12585
Branca,29,AEDD54C8DE0FCDB251BB76E2FB84CB70,Brasil,Masculino,12585
Branca,24,75368177229BC19CA483318E4522450A,Brasil,Masculino,12585
Branca,24,696FBA1F328253F1A04478DB4A1B6620,Brasil,Masculino,12585
Branca,45,DAB95C72C64D653769446057A8D45C16,Brasil,Masculino,12585
Parda,28,2243FD141A832DFB661BFDAF366409B3,Brasil,Masculino,12585
Branca,35,CAB3EC2E835CAC137E4D004FFB715B8B,Brasil,Feminino,12585
Branca,37,4F0225D6B1AFF69C5A2FEC44C136C74D,Brasil,Masculino,12585
Branca,28,C7DC3A9825A9249E3626E2B73CE29451,Brasil,Feminino,12585
Parda,26,115B15E13497685C8D4EE839D674F88A,Brasil,Masculino,12585
Branca,28,C1D6B01F1942E31CBD24B74605334431,Brasil,Masculino,12585
Branca,32,8C6643E54577144AD2F9C263D68C7411,Brasil,Masculino,12585
Preta,37,8088DE4BD7EE4A5206401E9B0EFDCF90,Brasil,Masculino,12585
Branca,22,2E981F38BFD01293C70B5D4A5279EAFB,Brasil,Masculino,12585
Parda,29,8A251EA603AF3B1E92A033AC13D84B46,Brasil,Masculino,12585
Parda,20,9227A5A6AB8E6720B63A4F145B256318,Brasil,Feminino,12585
Preta,26,19C5427AD27A64B832AB6343E2533DDE,Brasil,Masculino,12585
Parda,24,B18CD07E94CCFE2F41195666529D3456,Brasil,Masculino,12585
Branca,23,E3F09F67D7B414BDD5B8932E2DE50362,Brasil,Masculino,12585
Branca,25,C8706B03AD10934AB38E4ECBE763B1CB,Brasil,Masculino,12585
Parda,44,4DE34E7871C7C91610E1902A7BF6F12D,Brasil,Masculino,12585
Branca,32,E03C73E2ED421FE30253046201D31C8F,Brasil,Masculino,12585
Parda,27,017A57E095EC515A6DC315DDACBA7C83,Brasil,Masculino,12585
Branca,28,B5F04C97491C6F9C0E8ECE55E947691F,Brasil,Masculino,12585
Parda,27,017A57E095EC515A6DC315DDACBA7C83,Brasil,Masculino,12585
Branca,23,212CEB2B6F52957AD36812989A788DCF,Brasil,Masculino,12585
Parda,23,22E1AC3532D341713E986EC62BBD7BF9,Brasil,Masculino,12585
Parda,35,827ADED2BA2EEBD8AED1B03D4EA577D1,Brasil,Masculino,12585
Parda,24,065B0A75EFF42CB784F7091D1A50FD20,Brasil,Masculino,12585
Branca,33,0CB5CFFECC4C24223118304C01BF99A1,Brasil,Feminino,12585
Preta,24,31AFC55C4B1C63AC4ACB56CDA980460F,Brasil,Masculino,12585
Branca,26,852E705DC654B5B7200D20877A648487,Brasil,Feminino,12585
Parda,24,47ECF6938F143E6045F5D00613125B5A,Brasil,Feminino,12585
Parda,28,5D83FE1D565FF733F4606282284C4B0D,Brasil,Feminino,12585
Branca,40,4665ABA50B20945FA038542C37EF5D53,Brasil,Feminino,12585
Preta,27,BDB964140AB780982C45B5D02F08B2C0,Brasil,Feminino,12585
Branca,29,EC3E115C696ED901B1955C311E702B84,Brasil,Masculino,12585
Branca,34,69886E79462B78CDE1FBB2ADC9BA63B1,Brasil,Feminino,12585
Branca,26,08A0C2D729F91FAFCA0183AA7788934F,Brasil,Feminino,12585
Parda,25,878D8959BA63A76898F9BA1B0A4EA89C,Brasil,Feminino,12585
Parda,33,8C98CDE4AA1AC5D7AF0B9B11E9852F0C,Brasil,Feminino,12585
Branca,26,4EADD535BD7B53E8602C9FCB2D7CD2A2,Brasil,Masculino,12585
Preta,39,D7610E732A9833D0F044A310148687CB,Brasil,Masculino,12585
Preta,20,F150538C708F96E3447601746C761156,Brasil,Feminino,12585
Branca,26,1C0B62D2C35835DACBD2341F021CD3CA,Brasil,Masculino,12585
Parda,32,A87881999C69AB9852C7668EB230C5A9,Brasil,Feminino,12585
Parda,33,7D95A59D16972EE4CB836C83BA340907,Brasil,Masculino,12585
Branca,32,7084B199510127C82C1B3F6E107104A1,Brasil,Feminino,12585
Branca,30,77F9A33E4204375562AE7A50E3F261B2,Brasil,Feminino,12585
Preta,27,0A0853789AA4AF421FE1588A8353EB34,Brasil,Masculino,12585
Branca,38,C4B4E051F1E308DB28C56953094AD34F,Brasil,Feminino,12585
Branca,26,9C1BEEED97AEF04B72BF020CC8641640,Brasil,Feminino,12585
Branca,28,11E3824C744C1FE27314683ADA03F5CC,Brasil,Masculino,12585
Parda,28,90960566DCBD844E5FCAC732DA7373AB,Brasil,Feminino,12585
Parda,25,E1F1243F224057CA89E82C40ACC2B9F2,Brasil,Feminino,12585
Parda,27,3922F2B879BE45DE668F1C4E4DE2BD1B,Brasil,Masculino,12585
Parda,29,2D2C0333EE276D54BB31484B0838DFDF,Brasil,Masculino,12585
Branca,31,4102B50B775C2B124E696446E96A09A3,Brasil,Masculino,12585
Parda,31,87FFFF7A9277FB93399253F40446CD2C,Brasil,Feminino,12585
Parda,24,56DFDDC09465815D3737256CC4C430C3,Brasil,Feminino,12585
Parda,26,F798EFF7ABCF1D95CE2F78C826792A24,Brasil,Feminino,12585
Preta,28,29C5AC1131B2053345D6E6EAC8D3FF74,Brasil,Masculino,12585
Preta,23,087ECC4774EAABC06F7B5FFDF267D7AA,Brasil,Masculino,12585
Branca,24,49CFEBEA6E325EF6E5FA4D96E2A4EE8A,Brasil,Feminino,12585
Branca,30,D5BA4478E9541151D66B1130BF04CA1E,Brasil,Feminino,12585
Branca,27,5D0AEE1E2B997C049E9490E5E4BD6FDE,Brasil,Feminino,12585
Parda,23,943FA02C82DA564097F257E53B202874,Brasil,Masculino,12585
Preta,23,F3BA4F084BA3E3B9253BFD49ADA11868,Brasil,Masculino,12585
Parda,23,4CCED1F8E93C9445B8798C45877DB401,Brasil,Feminino,12585
Preta,27,99FBBA6209BE4EDFA4508A4336722A81,Brasil,Masculino,12585
Branca,23,2358B0577F315FAB0446EFCB71CED78B,Brasil,Masculino,12585
Branca,23,FF93F2AAA2853CDE2D3731E01B8599BF,Brasil,Masculino,12585
Parda,23,CDE80E8BB149C7C08A6F355A3FE73B63,Brasil,Masculino,12585
Branca,44,3EF26026AD9B20D13CDA4F4226B8F5B2,Brasil,Masculino,12585
Preta,23,1F09722A4584434A4452BCFC622BA1B8,Brasil,Masculino,12585
Branca,21,AA41AF29B9085B8EFBDFE7F6A874C59F,Brasil,Masculino,12585
Branca,25,89490E77187CD65C2145E469E7514D2D,Brasil,Masculino,12585
Branca,23,11734B79F5E6B5AFE13F764653C80AAD,Brasil,Feminino,12585
Branca,23,35521D5C94A3D5D1127857C57E5146F3,Brasil,Masculino,12585
Branca,24,92BB956EF0FBD5D4924496149286549C,Brasil,Feminino,12585
Branca,30,A5FF280D7736DE082AA1B6E226A3912E,Brasil,Masculino,12585
Branca,52,2719B16FB5189493955922DD5270634F,Brasil,Feminino,12585
Parda,27,F3F30569814DDC2B7725F93DF8AA1E77,Brasil,Feminino,12585
Branca,25,B6AAEF85F6C65D3A0FC5C4C90C4A0549,Brasil,Feminino,12585
Preta,24,9F409A065D46EFF6E67355FD13A71DCF,Brasil,Feminino,12585
Preta,21,2BC5969980CFD5FC9AA4482FF522834E,Brasil,Feminino,12585
Parda,22,F0F1361177271C10A0F2F09A52DB8586,Brasil,Feminino,12585
Branca,50,AE9C537E82E7711271EFD75EBD9252E9,Brasil,Masculino,12585
Branca,36,D4D50AFC0D39A8CE76F2CA882A64B872,Brasil,Feminino,12585
Branca,26,1C0B62D2C35835DACBD2341F021CD3CA,Brasil,Masculino,12585
Preta,39,B85154E7994411A2D58D1984A07FF15C,Brasil,Masculino,12585
Parda,23,E58F29A73777B50C95846761D350810C,Brasil,Masculino,12585
Parda,20,E896E77CAC7CF32452FFD69A3FAC6442,Brasil,Masculino,12585
Parda,21,F6336159EFF3D279F5D3BA69BDA2655E,Brasil,Masculino,12585
Branca,32,C6E0E16D6E956C5C0B80F3151C253B66,Brasil,Feminino,12585
Branca,37,A0A8051BF4C6634AF7C442D139FE2423,Brasil,Feminino,12585
Parda,31,82EDA852B7FEC6C3ACC528EED573B510,Brasil,Feminino,12585
Branca,33,5031D533B14863CBAC947F93F09DBE5B,Brasil,Masculino,12585
Parda,27,EEE7342DBE1D9EEE32A41E55E75BB9E2,Brasil,Masculino,12585
Preta,30,A869F860D1E71E4DFDFD212DCE87C485,Brasil,Masculino,12585
Parda,26,5D4981C3F77F9EA9E41A5F24D4E7C067,Brasil,Feminino,12585
Preta,24,B2A4D2034C20E30988BBFEFD600E8697,Brasil,Masculino,12585
Parda,25,356B018A557F6ACB59E2284049B9E5BE,Brasil,Masculino,12585
Parda,40,5A871F5546826A3DEE549A28B693168D,Brasil,Feminino,12585
Parda,23,9E74CE67B14B6642DE75FC373910D18C,Brasil,Feminino,12585
Preta,32,32F217CA8C4896ED991CAFBC7942AA4D,Brasil,Masculino,12585
Parda,23,1D7C016E32F62F6A801EBA365A352241,Brasil,Masculino,12585
Parda,34,CF316ACF037A3757E16C2EC03EB68EAA,Brasil,Feminino,12585
Branca,24,8E0EA8F74F8854F7BCD787B1BE1F12B1,Brasil,Masculino,12585
Preta,21,2376D9990607E39D9221F4CA83B2D58A,Brasil,Masculino,12585
Parda,23,93026EF869AD3BCB0FAF6B62BD6FB14C,Brasil,Feminino,12585
Parda,23,D0C9CD1DC5F7FF2AFAB4AA9284A2459D,Brasil,Feminino,12585
Parda,25,E59CCDBCDF8FADECEAED78E6AFE49DA5,Brasil,Feminino,12585
Parda,21,09288C71B78EE25422710258DBAF8CAD,Brasil,Masculino,12585
Parda,20,48B311621D91878C943A6252AF713813,Brasil,Masculino,12585
Preta,29,77D693B3C0DAFE433A2113AC76B51046,Brasil,Masculino,12585
Parda,34,A7C72CED35B6C91D66BA64E8A52560B7,Brasil,Feminino,12585
Branca,24,F8ED01F81264A9449EFD1154C5745432,Brasil,Masculino,12585
Branca,32,B0C3D4548E4D1191959BACB3A4075AE6,Brasil,Feminino,12585
Branca,33,CE097578DC0ECBC18F2293F335999497,Brasil,Feminino,12585
Parda,29,20DBCACC15E0F9206BFF8FFF63328353,Brasil,Masculino,12585
Parda,23,97737D930DF06DFDA4B5C70F3370CAF2,Brasil,Masculino,12585
Branca,26,4764C6DAB65283F79E6BD7D0AA3FA9CA,Brasil,Masculino,12585
Branca,24,5722E8221B356F086304905874D6663F,Brasil,Feminino,12585
Parda,28,988A36012C3AF562156F27619F7BF16E,Brasil,Masculino,12585
Parda,48,DB1511F6B82A997EAC20BE54BCEE901D,Brasil,Masculino,12585
Branca,45,A9A7565872E6EC64CF557510159B3357,Brasil,Masculino,12585
Parda,45,74D691E9F2F17E7233DD7D9D2FE18680,Brasil,Masculino,12585
Parda,58,E84CCCC4A8765A40ACD1D24D09ED2E09,Brasil,Feminino,12585
Branca,42,962A5A7F61AC7466E510A37E4FA25C16,Brasil,Feminino,12585
Branca,57,A34005631C6EC6C79E3A2C8889E226C7,Brasil,Masculino,12585
Branca,41,E24FEA7A0CE206E4BAA6738884051609,Brasil,Feminino,12585
Branca,28,A03AFFF4600ECB5452610AE243FB5CAA,Brasil,Masculino,12585
Parda,34,F28814AFC10DCBB5F0C25EA16C78EE10,Brasil,Feminino,12585
Parda,47,FFA234DF84C18426A520D97C47183AE5,Brasil,Feminino,12585
Parda,47,772781EC609F05C6B6082B9CDCB9303E,Brasil,Masculino,12585
Branca,40,C1D3DFDBD7FB56BA7937D656B402E04A,Brasil,Masculino,12585
Parda,46,641ABEF5F11C9C0D0B0AE7AEB61FE30D,Brasil,Masculino,12585
Parda,70,12B86B0479C0ACD54FB7F4EB4E393033,Brasil,Masculino,12585
Parda,32,99B526E16BBEF6CC9644E4BA4FE4B785,Brasil,Feminino,12585
Parda,23,1A2C5CEE9196B8E38BB88A4416D3D0FF,Brasil,Feminino,12585
Preta,30,A5B9131CA7B55F7024CB0376AE2DB85E,Brasil,Masculino,12585
Parda,23,A739F077E3F29B0D2817478F86E9BD0B,Brasil,Masculino,12585
Branca,46,74F9E2AF9BF438C1E70B084EFAAA87B2,Brasil,Masculino,12585
Branca,27,AD0B26B72BE35A7284EC5A0D1EC5E1B8,Brasil,Feminino,12585
Branca,22,F68E13776AC2995F892733AD1C5D31A8,Brasil,Feminino,12585
Branca,23,4D443649A09FC216CCA3A57B3EE1E1CD,Brasil,Masculino,12585
Branca,58,94B3CED0CD2F2B64D2BF5CB0D279F39B,Brasil,Masculino,12585
Preta,62,AF0659797F1B6CF7168C6145C1E86D9E,Brasil,Feminino,12585
Branca,22,6DCCBC27905ECE73D4E56AC1918110D8,Brasil,Feminino,12585
Branca,22,E18E1F60064D63E13682F02213F79464,Brasil,Masculino,12585
Branca,39,CE1777BD229124D6472993DDA1FA45A6,Brasil,Masculino,12585
Parda,36,C96F9449108F88B3C5364CA52D40B87D,Brasil,Feminino,12585
Parda,50,226DCA88225A38C642101F6E1F8544DE,Brasil,Masculino,12585
Branca,25,E9978E92B7801820D271C0AC7C50A0C3,Brasil,Feminino,12585
Preta,42,5D676613E3BF1A2E5EC48A751F974F62,Brasil,Feminino,12585
Aluno não quis declarar cor/raça,43,3E92FE9D90E40534242362773811D586,Brasil,Feminino,12585
Branca,30,B778CBAF17B496A8AA2DDE63FAB11D62,Brasil,Feminino,12585
Preta,39,D75968CF47EA1E1F2FEA96ED7032921F,Brasil,Feminino,12585
Parda,42,6AA782C0AABB0FB189CD483BFFA191D9,Brasil,Masculino,12585
Parda,42,4B3A087BC2FF00E3101DF35D507F4F06,Brasil,Feminino,12585
Parda,34,7B5599A4ABD644D3B548B176D7CFA780,Brasil,Feminino,12585
Parda,31,933F49DFAFFCF90CE0B497058A27F149,Brasil,Feminino,12585
Branca,36,8FA1E9DCB7DCCD0298929C7FC8ED9891,Brasil,Masculino,12585
Branca,26,DD5E49286E9F37D3CD746E1227680A2C,Brasil,Feminino,12585
Parda,32,77121F6C5015AC7B90EAAAA6B304C12E,Brasil,Feminino,12585
Amarela,48,0F5CCEFCBA5E0A8397781F79518D22D9,Brasil,Feminino,12585
Parda,22,D6CD27BF33BA12D66A2C4A8FDD53D8C4,Brasil,Masculino,12585
Parda,41,E420601893D248A6AC40554446EF21B5,Brasil,Masculino,12585
Parda,22,965BD275C43F78252A72068B3D3F460D,Brasil,Feminino,12585
Branca,21,EF8F5E878E4006BB6CFA569E66E701E2,Brasil,Feminino,12585
Parda,39,E4A6332D12F6C47D7627DE0FC52870D6,Brasil,Feminino,12585
Parda,26,A929397DB6D609EDFACBCE534205BFB2,Brasil,Feminino,12585
Parda,22,2861BDE094803553F3595C46D9F559A9,Brasil,Masculino,12585
Parda,35,11E4E5EA77CC101A8A92E457C3BBBF47,Brasil,Masculino,12585
Parda,31,504A37DE218ACE61CA760F0607B16246,Brasil,Masculino,12585
Branca,45,4BDEE3EBAE52FACC610CF4F8B2A53A18,Brasil,Masculino,12585
Branca,26,EAD2E9CA30E170F41CA06E3DE089C319,Brasil,Masculino,12585
Preta,33,DA10F364EFB38B489CFC5A0C53E953EE,Brasil,Masculino,12585
Parda,26,BC2D36A08AA295E32DB3C826935972E9,Brasil,Feminino,12585
Parda,23,85DFCC9FF9F9537D9F147AD2825935D9,Brasil,Masculino,12585
Parda,27,BCCEC54EE935766E493366C221243160,Brasil,Masculino,12585
Parda,23,17C50B3A747285EAADB0475137FE85F8,Brasil,Masculino,12585
Branca,45,B575BF805E56FBD78B6F70C58A0E4AF4,Brasil,Masculino,12585
Preta,68,21CBA9E928850A5F46AC3BE93D4A0522,Brasil,Masculino,12585
Parda,21,583D23FF072F57B1CD92C2C52B0FC88E,Brasil,Feminino,12585
Preta,35,116F4C1BBE89218CAA9AB4920B1B21F2,Brasil,Masculino,12585
Preta,29,8763C4301A0B00E07EE32580DAE14654,Brasil,Masculino,12585
Preta,32,583AEB5F1A6C5298D5CB69F6772BB302,Brasil,Masculino,12585
Parda,76,684440F40F615AEC50AD663567C4883D,Brasil,Masculino,12585
Parda,50,78774D864E84CF9DD5D304C3CE1AD78E,Brasil,Masculino,12585
Preta,44,4590AEF44C9E07EB197159928FF4CCDF,Brasil,Masculino,12585
Amarela,44,339BA69F7ADEB8AE2854D932A5788128,Brasil,Masculino,12585
Parda,26,F2EE76E0BCCEF7C8427D5028582688CD,Brasil,Masculino,12585
Parda,45,A437CDC398651B78523376536AFC9CE1,Brasil,Masculino,12585
Branca,27,6837BB35587911B3B832DDA3A7E807E6,Brasil,Masculino,12585
Amarela,52,271C84E955AD11361BFC882B57C5A6B3,Brasil,Masculino,12585
Branca,48,42F10EEC05A5CF29D0BB705BB9D2D351,Brasil,Feminino,12585
Branca,22,0A2194A042EA33E9F4BBD0410ACF09CD,Brasil,Masculino,12585
Branca,23,CB1FD42839644C7E8222F0449383C4C8,Brasil,Feminino,12585
Preta,23,4B45F9B4B7A02F9157803E8BFD47C3FA,Brasil,Feminino,12585
Parda,21,072667C4582C8D9555E6D10ED9134BEC,Brasil,Feminino,12585
Branca,23,840400FFEB050273D9DED00E84A76F35,Brasil,Feminino,12585
Branca,20,E30F3E8EEFC6FAD55645A33281912294,Brasil,Masculino,12585
Branca,22,0A2194A042EA33E9F4BBD0410ACF09CD,Brasil,Masculino,12585
Branca,29,6BFF162506A152653D309E3B9BAD8945,Brasil,Masculino,12585
Branca,34,CED73C4584DE54F4FF5A8D88CE7CCA47,Brasil,Masculino,12585
Branca,28,39D1A28A132DBB40504C361E08505F5F,Brasil,Masculino,12585
Parda,33,C74C494F3BED5BA4954221E3AE07A004,Brasil,Feminino,12585
Parda,29,8D72D58B5A9F6D0C02D2A98A9B27B751,Brasil,Masculino,12585
Parda,25,A9FEA445076DB0E341DEE965055ABEE8,Brasil,Masculino,12585
Parda,33,7DA940607D45EBEC08F0C61DD0897D49,Brasil,Feminino,12585
Parda,26,726C32BBDF3BD9EAD1C1BFDD88D97369,Brasil,Masculino,12585
Parda,40,858B86BA8C5F8D4FF5A702BA27FEF4EB,Brasil,Masculino,12585
Branca,37,A99D4B328612EAEE57FFAB81A7852C6A,Brasil,Feminino,12585
Preta,24,C642CA0CC599B22E5EADA85959F98BD6,Brasil,Feminino,12585
Branca,21,A192C67CF802DC6AC62F20398DF70623,Brasil,Masculino,12585
Parda,35,BF2331E2B1DD0234830056006659DF60,Brasil,Feminino,12585
Branca,27,DC2164675356342383B41438037B06BE,Brasil,Feminino,12585
Branca,33,5666B8B9CB45E9BEBB46D3BAADA37CED,Brasil,Feminino,12585
Preta,30,923E5582113DBB112BD74772B30DFDBD,Brasil,Feminino,12585
Branca,27,9B348AE179A5ABEA1FCE7F617A10F7F1,Brasil,Masculino,12585
Parda,23,3C955FC4B158FCD4C25C9606B587244A,Brasil,Feminino,12585
Parda,41,AF8488BA15A6DC4759D2D2220EE1A7D7,Brasil,Masculino,12585
Branca,30,952EFA883E55DDAAC578AACDE1944E35,Brasil,Feminino,12585
Branca,26,4764C6DAB65283F79E6BD7D0AA3FA9CA,Brasil,Masculino,12585
Branca,35,FEBD0BC48DC20D988AB9C943B1BFAB53,Brasil,Feminino,12585
Branca,23,405804E9454C9E94987FDDA95B646D60,Brasil,Feminino,12585
Parda,39,1ACB737E2A5FDD869C4DA24D55F9C868,Brasil,Feminino,12585
Amarela,25,C6CC57FEE6C2E9B6E59723DF254A79B5,Brasil,Feminino,12585
Parda,21,8CEABC45A93B7E0BF775B5A87A7A5D28,Brasil,Feminino,12585
Parda,36,9F7DC0016644AA8DFC7B6FB85D48E454,Brasil,Feminino,12585
Branca,20,AA420D73CEB5CFF901F1AF57F8C8EDDF,Brasil,Feminino,12585
Parda,30,F74620A78B46AF5B1888DE04EACE9EF0,Brasil,Masculino,12585
Parda,24,FF8D8DB061DD64FA1660BF60D4D4AFB9,Brasil,Masculino,12585
Preta,49,5B98DA7E40B65C3A0AE467BC9F2F3B72,Brasil,Masculino,12585
Parda,23,D13D98BEB525BF3D8877CDD571D8AA22,Brasil,Masculino,12585
Branca,24,E042A6B218DD8DEB17D4E1E61A0BDC0A,Brasil,Masculino,12585
Parda,30,5BDD7776BB2F6885B3AA23038F6A9D14,Brasil,Masculino,12585
Branca,64,6C61636D5D500440AF6DF9AE63871888,Brasil,Feminino,12585
Branca,33,441BE2A89073C7917D5913D4CC2F6019,Brasil,Feminino,12585
Parda,45,EE6B5446355BBD169668405BD85D500F,Brasil,Masculino,12585
Parda,22,7355946C63D382DAC194DEA8C78CD9A7,Brasil,Feminino,12585
Branca,41,30CE577C757B2E404F860F727D4582B5,Brasil,Masculino,12585
Branca,25,E3B1F474F8C13D9A2BEC6541AD0B49F3,Brasil,Feminino,12585
Branca,36,FEF7910A9A045E13D824302381B72DFA,Brasil,Masculino,12585
Branca,26,6A2069309726D5F1D69F8A7046E40FF6,Brasil,Feminino,12585
Parda,39,CB9EDAB83E99F89D33EF2831E0E3C36E,Brasil,Feminino,12585
Parda,43,0AFFC26A5628C4E462E5D76983F8F9C1,Brasil,Feminino,12585
Parda,24,672F4AAB8159D75E3F7C98D6372A9CDE,Brasil,Masculino,12585
Branca,25,261DEFED949C71C1100D7D8E5211E3A8,Brasil,Feminino,12585
Parda,24,1FEBEC4BD147580CAF440E1B9058BE54,Brasil,Feminino,12585
Branca,45,7FFC9D0DD8006566CCE08F8639DF66E9,Brasil,Feminino,12585
Parda,29,F363DFF9266D03D98278CDE6EA97AEBA,Brasil,Feminino,12585
Parda,25,4094988623733E5EABD50EE0AE065CCD,Brasil,Feminino,12585
Parda,41,04C538C838ADE1113C076F111CFC7F2A,Brasil,Masculino,12585
Branca,30,FFA1BD51D54ECECE8F5B37FE58F19BB2,Brasil,Masculino,12585
Branca,29,CB6A8A5C809006B8290366716EB3B32F,Brasil,Masculino,12585
Parda,24,E6B5F4B36B0D30B55648AE977BA25BDA,Brasil,Feminino,12585
Branca,53,DFC203109708ADAA6F9C238C50E8AB5C,Brasil,Feminino,12585
Parda,43,9ECA108C30B100A48790E0D29D6F3268,Brasil,Masculino,12585
Branca,35,F118961DA7AF495A6A8ABE992B33AAFC,Brasil,Masculino,12585
Parda,47,C516AD3C00E201D3B3C2F4DCA56664CF,Brasil,Feminino,12585
Branca,47,ED931E130D24A44A111D2BE1C6C2BEC7,Brasil,Feminino,12585
Parda,30,201B4B1E2BC45C8172F1CE3100C4BBBA,Brasil,Feminino,12585
Branca,44,5D2B6B0D2F292AA10C06B6A069370027,Brasil,Masculino,12585
Parda,38,6D31E07DED62EABF826BE521DD095011,Brasil,Masculino,12585
Branca,29,33A1E67BF91DB29D1C5FD29FB442F3AE,Brasil,Masculino,12585
Branca,40,9011A95FFFAA257EDDC0A7B8FBB5CDF2,Brasil,Masculino,12585
